WORD,WORD_LOWER,HAP_MEAN,HAP_STD,ANG_MEAN,ANG_STD,SAD_MEAN,SAD_STD,FEA_MEAN,FEA_STD,DIS_MEAN,DIS_STD,BasicEmoCat conservative,BasicEmoCat liberal
NEGERIN,negerin,1.3,0.801314709,2.1,1.483239697,1.4,0.994722918,1.1,0.307793506,1.1,0.307793506,,ANG
NEID,neid,1.238095238,0.889087279,3.428571429,1.39897922,2.428571429,1.362770288,2.285714286,1.346954236,2.571428571,1.535298947,,ANG
NEIGE,neige,1.636363636,1.328997278,1.590909091,1.05375026,1.5,1.057850471,1.5,1.011834731,1.181818182,0.852802865,,HAP
NEIGUNG,neigung,2,1.183215957,1.19047619,0.511766316,1,0,1.095238095,0.300792604,1.142857143,0.358568583,,HAP
NEIN,nein,1.619047619,1.359271514,3.047619048,1.023532631,1.952380952,1.116968687,2.571428571,1.325572653,1.285714286,0.46291005,,ANG
NELKE,nelke,2.416666667,1.411649256,1.291666667,0.999093792,1.5,1.063219066,1.458333333,1.020620726,1.416666667,1.176459932,,HAP
NEUBAU,neubau,1.681818182,1.286796082,1.318181818,0.779887882,1.090909091,0.426401433,1.045454545,0.213200716,1.227272727,0.611930449,,HAP
NEUGIER,neugier,3.095238095,1.261140829,1,0,1.047619048,0.21821789,1.380952381,0.669043382,1,0,HAP,HAP
NEUROSE,neurose,1.285714286,0.902377811,1.80952381,1.030487633,1.523809524,0.872871561,2.285714286,1.146423008,1.380952381,0.74001287,,FEA
NICHTE,nichte,2.409090909,1.259595207,1.045454545,0.213200716,1.045454545,0.213200716,1.045454545,0.213200716,1,0,HAP,HAP
NIERE,niere,1.652173913,1.401580136,1.47826087,1.038773981,1.652173913,1.191206251,2,1.12815215,1.869565217,1.289973496,,FEA
NIETE,niete,1.708333333,1.39810949,2.666666667,1.340560125,2.125,1.329023833,2,1.414213562,1.25,0.846989554,,ANG
NIKOTIN,nikotin,1.333333333,0.912870929,2.571428571,1.39897922,1.095238095,0.300792604,1.333333333,0.658280589,2.666666667,1.425949976,,DIS
NIVEAU,niveau,1.772727273,1.020355595,1.318181818,0.567900363,1.045454545,0.213200716,1.272727273,0.631085096,1,0,,HAP
NONNE,nonne,1.863636364,1.424127286,1.318181818,0.646334989,1.545454545,0.911684612,1.318181818,0.945483683,1.227272727,0.685344417,,HAP
NOTAR,notar,1.260869565,0.864312197,1.913043478,1.239979599,1.304347826,0.558795995,1.608695652,1.233587909,1.217391304,0.850482309,,ANG
NOTE,note,2.590909091,1.221205139,2,1.112697281,1.454545455,0.911684612,2.227272727,1.411915895,1.136363636,0.467562529,,HAP
NOTFALL,notfall,1,0,1.75,0.910465468,1.5,0.827170192,3.3,1.174285897,1.1,0.307793506,FEA,FEA
NOTIZ,notiz,2.142857143,1.38873015,1.380952381,0.804747816,1.476190476,1.123345344,1.428571429,1.075705748,1.238095238,0.889087279,,HAP
NOTWEHR,notwehr,1.047619048,0.21821789,1.952380952,1.160869953,1.333333333,0.483045892,2.761904762,1.091089451,1.047619048,0.21821789,,FEA
NOVEMBER,november,1.7,1.174285897,1.3,0.571240571,2,1.076055174,1.45,0.998683344,1.2,0.523148364,,SAD
NUCKEL,nuckel,2.285714286,1.189237451,1.285714286,0.783763813,1.19047619,0.601585208,1.238095238,0.624880941,1.523809524,0.872871561,,HAP
NUDEL,nudel,3.590909091,1.259595207,1.181818182,0.664498639,1.272727273,0.935125058,1.227272727,0.869143979,1.5,1.224744871,HAP,HAP
OASE,oase,4.047619048,1.203170415,1.142857143,0.478091444,1.333333333,0.795822426,1.714285714,0.902377811,1.047619048,0.21821789,HAP,HAP
OBHUT,obhut,2.434782609,1.471736357,1.826086957,1.230379613,1.608695652,1.157549545,1.826086957,1.154129893,1.52173913,1.162660164,,HAP
OBJEKT,objekt,1.476190476,0.92838826,1.095238095,0.300792604,1.095238095,0.300792604,1.095238095,0.300792604,1,0,,HAP
OBST,obst,3.772727273,1.30682524,1.227272727,0.428932027,1.136363636,0.639602149,1.181818182,0.852802865,1.318181818,0.716231117,HAP,HAP
OCHSE,ochse,1.782608696,1.241572381,1.434782609,0.992063367,1.217391304,0.850482309,1.52173913,0.897955517,1.782608696,1.04257207,,
OFEN,ofen,2.6,1.429022485,1.15,0.489360485,1.15,0.670820393,1.8,1.281446551,1.35,0.988086934,,HAP
OFFIZIER,offizier,1.380952381,0.864649668,1.714285714,0.902377811,1.333333333,0.730296743,1.714285714,0.956182887,1.238095238,0.538958431,,
OHNMACHT,ohnmacht,1.047619048,0.21821789,2.523809524,1.167006753,2.142857143,1.276154939,2.857142857,1.195228609,1.428571429,1.028174527,,FEA
OHRFEIGE,ohrfeige,1.047619048,0.21821789,3.80952381,1.289148852,2.238095238,1.179184545,2.619047619,1.687488977,1.523809524,0.980767435,,ANG
OMEN,omen,1.761904762,1.179184545,1.714285714,1.007117528,1.476190476,0.813575296,2.238095238,1.338086765,1.333333333,0.912870929,,FEA
ONKEL,onkel,2.681818182,1.393398163,1.454545455,1.05682691,1.454545455,1.05682691,1.227272727,0.869143979,1.409090909,1.181568405,,HAP
OPER,oper,2.619047619,1.596126263,1.714285714,1.309307341,1.714285714,1.189237451,1.285714286,0.902377811,1.80952381,1.327367606,,HAP
OPFER,opfer,1.5,1.10194633,2.818181818,1.651445648,3.090909091,1.687745493,2.863636364,1.670342267,1.909090909,1.630340044,,SAD
OPIUM,opium,1.956521739,1.26052878,2.130434783,1.324741753,1.608695652,1.076151833,1.956521739,0.975996501,1.956521739,1.330695678,,ANG
OPTIK,optik,1.782608696,0.998021759,1.304347826,0.764840008,1.47826087,1.081647112,1.304347826,0.875670268,1.347826087,1.152416262,,HAP
OPTIMIST,optimist,3.85,1.136708082,1.05,0.223606798,1,0,1.1,0.447213595,1,0,HAP,HAP
ORAKEL,orakel,1.636363636,0.84771146,1.136363636,0.351250087,1.318181818,0.567900363,1.727272727,1.077113346,1.181818182,0.664498639,,FEA
ORCHIDEE,orchidee,3.619047619,1.359271514,1,0,1.095238095,0.300792604,1,0,1,0,HAP,HAP
ORDEN,orden,2.739130435,1.214210979,1.826086957,1.230379613,1.47826087,1.122884484,1.608695652,1.076151833,1.52173913,1.081647112,,HAP
ORDNER,ordner,1.55,0.825577947,1.15,0.489360485,1,0,1,0,1.05,0.223606798,,HAP
ORDNUNG,ordnung,2.476190476,1.209092537,1.428571429,0.676123404,1.095238095,0.300792604,1.095238095,0.300792604,1.047619048,0.21821789,,HAP
ORGAN,organ,1.416666667,0.928611243,1.541666667,1.141287094,1.416666667,1.059805834,2.083333333,1.380506103,2.375,1.438976085,,DIS
ORGEL,orgel,2.625,1.468880082,1.416666667,1.017954755,2.125,1.261899879,1.333333333,0.916831342,1.458333333,1.141287094,,HAP
ORGIE,orgie,2.64,1.680277755,1.52,0.962635272,1.32,0.9,1.92,1.382027496,2.28,1.339153962,,HAP
ORKAN,orkan,1.782608696,1.312752893,1.739130435,1.214210979,1.913043478,1.239979599,2.913043478,1.239979599,1.347826087,0.934621734,,FEA
OSTEN,osten,2.125,1.423788577,1.875,1.361345243,1.625,1.279011167,1.416666667,1.017954755,1.458333333,1.250362266,,HAP
OSTEREI,osterei,3.476190476,1.209092537,1,0,1.047619048,0.21821789,1.047619048,0.21821789,1.095238095,0.300792604,HAP,HAP
OSTERN,ostern,3.45,1.35627198,1.1,0.307793506,1.15,0.366347549,1.05,0.223606798,1,0,HAP,HAP
OZEAN,ozean,3.727272727,1.162174406,1.318181818,0.8937009,1.863636364,1.320009183,2.045454545,1.214094714,1.318181818,0.945483683,HAP,HAP
PAAR,paar,3.75,1.251315098,1.65,1.182103388,1.9,1.119210248,1.85,1.136708082,1.25,0.786397516,HAP,HAP
PADDEL,paddel,2.19047619,1.167006753,1.047619048,0.21821789,1,0,1.095238095,0.300792604,1.142857143,0.478091444,,HAP
PAKET,paket,3.318181818,1.35879371,1.545454545,1.05682691,1.409090909,1.098010795,1.227272727,0.685344417,1.318181818,0.945483683,HAP,HAP
PAKT,pakt,1.80952381,0.872871561,1.952380952,1.023532631,1.380952381,0.74001287,2.238095238,1.374945886,1.476190476,0.980767435,,FEA
PALAST,palast,2.619047619,1.499206139,1.380952381,0.669043382,1,0,1.047619048,0.21821789,1,0,,HAP
PALME,palme,3.130434783,1.546384282,1.173913043,0.834057656,1.391304348,0.940943938,1.086956522,0.417028828,1.173913043,0.834057656,HAP,HAP
PANDA,panda,2.869565217,1.486434044,1.347826087,1.027295463,1.565217391,1.079818459,1.347826087,0.884651737,1.217391304,0.850482309,,HAP
PANIK,panik,1.380952381,1.203170415,2.857142857,1.276154939,2.428571429,1.567527626,3.428571429,1.599106894,1.571428571,1.075705748,,FEA
PANNE,panne,1.260869565,0.864312197,3.434782609,1.236787884,1.739130435,1.136877354,2.434782609,1.121123096,1.608695652,1.269900871,,ANG
PANORAMA,panorama,3.523809524,1.435933411,1.047619048,0.21821789,1.19047619,0.402373908,1.047619048,0.21821789,1,0,HAP,HAP
PANTHER,panther,2.857142857,1.31475147,1.047619048,0.21821789,1.047619048,0.21821789,1.80952381,1.123345344,1.047619048,0.21821789,,HAP
PANZER,panzer,1.3,0.97872097,3.15,1.496487115,2.2,1.472555959,3.05,1.571958216,1.8,1.321880638,,ANG
PAPA,papa,3.80952381,1.400680107,2.19047619,1.167006753,1.904761905,1.300183137,1.80952381,1.289148852,1.285714286,0.717137166,HAP,HAP
PAPAGEI,papagei,2.952380952,1.4309504,1.047619048,0.21821789,1.047619048,0.21821789,1.238095238,0.700340053,1.19047619,0.511766316,HAP,HAP
PAPPE,pappe,1.545454545,1.100963765,1.181818182,0.852802865,1.181818182,0.852802865,1.181818182,0.852802865,1.181818182,0.852802865,,HAP
PAPRIKA,paprika,2.80952381,1.503963019,1.095238095,0.43643578,1,0,1,0,1.333333333,1.064581295,,HAP
PAPST,papst,1.56,1.260952021,2.36,1.410673598,1.56,1.15758369,1.6,1.118033989,1.72,1.173314394,,ANG
PARADIES,paradies,3.80952381,1.503963019,1.047619048,0.21821789,1.047619048,0.21821789,1,0,1,0,HAP,HAP
PARASIT,parasit,1.05,0.223606798,2.15,1.308876577,1.1,0.307793506,2.5,1.317893055,3.65,1.386969434,,DIS
PARFUM,parfum,3.5,1.277332747,1.05,0.223606798,1.05,0.223606798,1,0,1.35,0.587142949,HAP,HAP
PARFÜM,parfüm,3.181818182,1.258735709,1.090909091,0.294244943,1,0,1,0,1.545454545,0.962500351,HAP,HAP
PARIS,paris,2.956521739,1.770420106,1.652173913,1.152416262,1.347826087,1.027295463,1.347826087,0.934621734,1.304347826,0.926124997,,HAP
PARK,park,3.666666667,1.110555417,1.238095238,0.43643578,1.333333333,0.730296743,1.476190476,0.872871561,1.142857143,0.358568583,HAP,HAP
PAROLE,parole,1.272727273,0.702500173,2.136363636,1.4895015,1.045454545,0.213200716,1.272727273,0.631085096,1.136363636,0.639602149,,ANG
PARTEI,partei,1.363636364,0.789542034,2.454545455,1.299350487,1.090909091,0.294244943,1.454545455,0.962500351,1.363636364,0.953462589,,ANG
PARTISAN,partisan,1.333333333,0.658280589,1.380952381,0.864649668,1.428571429,0.810643483,1.333333333,0.795822426,1.047619048,0.21821789,,SAD
PARTNER,partner,3.619047619,1.116968687,1.19047619,0.402373908,1.142857143,0.478091444,1.19047619,0.601585208,1.047619048,0.21821789,HAP,HAP
PARTY,party,3.5,1.318760947,1.458333333,0.9770927,1.375,0.875388113,1.375,0.646898957,1.375,0.923721208,HAP,HAP
PASSION,passion,3.285714286,1.346954236,1.095238095,0.300792604,1.142857143,0.358568583,1.142857143,0.358568583,1.047619048,0.21821789,HAP,HAP
PASTE,paste,1.304347826,0.875670268,1.260869565,0.864312197,1.173913043,0.834057656,1.173913043,0.834057656,1.956521739,1.330695678,,DIS
PASTOR,pastor,1.666666667,0.795822426,1.380952381,0.589592272,1.380952381,0.589592272,1.142857143,0.358568583,1.047619048,0.21821789,,HAP
PATER,pater,1.52,1.159022577,1.6,1.08012345,1.64,1.150362262,1.68,1.2489996,1.52,1.159022577,,FEA
PATIENT,patient,1.428571429,0.978336781,1.285714286,0.717137166,1.619047619,0.920662287,2.047619048,1.283596139,1.238095238,0.43643578,,FEA
PAUSE,pause,3.272727273,1.579084068,1.318181818,0.8937009,1.227272727,0.869143979,1.5,1.011834731,1.181818182,0.852802865,HAP,HAP
PECH,pech,1.173913043,0.834057656,3.043478261,1.186218624,2.695652174,1.579262849,2.608695652,1.499670583,1.652173913,1.070628348,,ANG
PEDAL,pedal,1.863636364,1.2834275,1.318181818,0.779887882,1.227272727,0.869143979,1.363636364,0.84771146,1.363636364,1.176979773,,HAP
PEDANT,pedant,1.19047619,0.872871561,2.714285714,1.27054544,1.238095238,0.538958431,1.380952381,0.864649668,1.238095238,0.700340053,ANG,ANG
PEGEL,pegel,1.409090909,1.098010795,1.954545455,1.361975901,1.363636364,0.953462589,1.636363636,1.09307145,1.954545455,1.557692822,,
PEIN,pein,1.4,0.994722918,2.65,1.225818738,2.4,1.231174023,3.05,1.35627198,1.95,0.998683344,,FEA
PEINIGER,peiniger,1.047619048,0.21821789,3.571428571,1.121223821,2.142857143,1.31475147,3.095238095,1.374945886,2.333333333,1.527525232,,ANG
PEITSCHE,peitsche,1.142857143,0.478091444,2.428571429,1.164964745,1.380952381,0.74001287,2.238095238,1.091089451,1.523809524,0.92838826,,ANG
PELZ,pelz,1.4,0.680557047,2.55,1.637552731,2.4,1.569445091,1.75,1.29269201,2.85,1.598519051,,DIS
PENDEL,pendel,1.363636364,0.657951695,1.272727273,0.88273483,1.136363636,0.467562529,1.545454545,0.962500351,1.136363636,0.467562529,,FEA
PENSUM,pensum,1.090909091,0.294244943,2.045454545,1.214094714,1.181818182,0.394771017,1.681818182,0.779887882,1.181818182,0.852802865,,ANG
PERLE,perle,3.391304348,1.437773861,1.173913043,0.834057656,1.260869565,0.751809412,1.217391304,0.850482309,1.391304348,1.157549545,HAP,HAP
PERSER,perser,1.761904762,1.179184545,1.142857143,0.478091444,1.047619048,0.21821789,1.19047619,0.511766316,1.19047619,0.511766316,,HAP
PERSON,person,1.545454545,1.05682691,1.272727273,0.631085096,1.136363636,0.467562529,1.181818182,0.501081082,1.045454545,0.213200716,,HAP
PEST,pest,1.047619048,0.21821789,2.238095238,1.374945886,2.80952381,1.503963019,3.333333333,1.354006401,3.904761905,1.338086765,,DIS
PFAFFE,pfaffe,1.409090909,0.796366206,1.772727273,1.231793821,1.090909091,0.426401433,1.045454545,0.213200716,1.136363636,0.351250087,,ANG
PFANNE,pfanne,1.818181818,1.052722712,1.045454545,0.213200716,1,0,1,0,1.136363636,0.351250087,,HAP
PFARRER,pfarrer,1.85,1.348488433,1.35,0.670820393,1.5,0.888523317,1.25,0.444261658,1.1,0.307793506,,HAP
PFAU,pfau,3.1,1.372665482,1.1,0.307793506,1.2,0.894427191,1.3,0.732695097,1.1,0.307793506,HAP,HAP
PFEIFE,pfeife,1.285714286,0.560611911,1.857142857,1.014185106,1.047619048,0.21821789,1.142857143,0.358568583,1.476190476,0.92838826,,ANG
PFEIL,pfeil,2.347826087,1.401580136,1.782608696,1.346933276,1.826086957,1.230379613,2.260869565,1.251086484,1.304347826,0.875670268,,HAP
PFERD,pferd,3.304347826,1.362977443,1.391304348,0.891328449,1.47826087,0.947223945,1.565217391,0.992063367,1.52173913,1.081647112,HAP,HAP
PFLASTER,pflaster,1.272727273,0.631085096,1.181818182,0.501081082,1.181818182,0.664498639,1.363636364,0.789542034,1.454545455,0.670981706,,DIS
PFLEGE,pflege,2.095238095,1.091089451,1.380952381,0.804747816,1.285714286,0.46291005,1.523809524,0.92838826,1.380952381,0.74001287,,HAP
PFLICHT,pflicht,1.55,1.190974833,2.35,1.039989878,1.2,0.523148364,1.45,0.686332741,1.05,0.223606798,,ANG
PFOTE,pfote,2.956521739,1.744556752,1.304347826,1.019571327,1.652173913,1.465006846,1.652173913,1.465006846,1.608695652,1.233587909,,HAP
PHASE,phase,1.666666667,1.090140265,1.708333333,1.197067673,1.416666667,1.017954755,1.541666667,1.062366786,1.333333333,1.129319405,,ANG
PHONEM,phonem,1.142857143,0.358568583,1.142857143,0.478091444,1,0,1,0,1.095238095,0.43643578,,
PHOTO,photo,3,1.414213562,1.391304348,0.722315119,1.391304348,0.988071144,1.217391304,0.850482309,1.173913043,0.834057656,HAP,HAP
PILGER,pilger,1.909090909,1.150945405,1.090909091,0.426401433,1.136363636,0.467562529,1.136363636,0.467562529,1.045454545,0.213200716,,HAP
PILLE,pille,2,1.381698559,1.826086957,1.154129893,1.608695652,1.076151833,2.434782609,1.375965346,1.956521739,1.364426648,,FEA
PILOT,pilot,1.954545455,1.252702706,1.5,1.10194633,1.272727273,0.935125058,1.818181818,1.139605765,1.272727273,0.935125058,,HAP
PILZ,pilz,2.45,1.431782106,1.35,0.670820393,1.05,0.223606798,1.65,1.039989878,2.45,1.234376041,,
PINSEL,pinsel,2.181818182,1.296014537,1.136363636,0.639602149,1,0,1.045454545,0.213200716,1.090909091,0.294244943,,HAP
PINZETTE,pinzette,1.095238095,0.300792604,1.142857143,0.358568583,1.095238095,0.43643578,1.571428571,1.121223821,1.619047619,0.920662287,,DIS
PIRANHA,piranha,1.380952381,0.864649668,1.380952381,0.74001287,1.047619048,0.21821789,2.666666667,1.238278375,1.666666667,1.016530045,,FEA
PIRAT,pirat,2.681818182,1.460148839,1.5,0.912870929,1.409090909,1.05375026,1.863636364,1.245772071,1.409090909,0.908116361,,HAP
PISTE,piste,2.043478261,1.364426648,1.47826087,1.081647112,1.173913043,0.834057656,1.826086957,1.370208143,1.260869565,0.864312197,,HAP
PISTOLE,pistole,1.19047619,0.872871561,2.285714286,1.189237451,1.380952381,0.669043382,3.238095238,1.220850601,1.523809524,1.030487633,,FEA
PIZZERIA,pizzeria,3.238095238,1.410842369,1.19047619,0.511766316,1.095238095,0.43643578,1.095238095,0.43643578,1.238095238,0.538958431,HAP,HAP
PLAGE,plage,1.391304348,0.988071144,2.956521739,1.460954261,1.913043478,1.040674758,2.347826087,1.30065353,2.130434783,1.289973496,,ANG
PLAGIAT,plagiat,1.19047619,0.872871561,2.476190476,1.569045813,1,0,1.285714286,0.560611911,1,0,,ANG
PLAKAT,plakat,1.545454545,1.010764573,1.318181818,0.567900363,1.090909091,0.426401433,1.136363636,0.467562529,1.136363636,0.467562529,,HAP
PLAN,plan,2.391304348,1.469048252,1.47826087,0.665347839,1.260869565,0.619192385,1.739130435,0.915393175,1.173913043,0.49102619,,HAP
PLANET,planet,2.476190476,1.249761882,1.047619048,0.21821789,1.238095238,0.538958431,1.476190476,0.872871561,1.047619048,0.21821789,,HAP
PLANTAGE,plantage,2.142857143,1.31475147,1.238095238,0.624880941,1.095238095,0.300792604,1.047619048,0.21821789,1.142857143,0.478091444,,HAP
PLATIN,platin,2.619047619,1.359271514,1,0,1,0,1,0,1,0,HAP,HAP
PLATTE,platte,1.285714286,0.560611911,1.047619048,0.21821789,1,0,1.047619048,0.21821789,1.142857143,0.358568583,,HAP
PLATZ,platz,2.090909091,1.411149174,1.5,1.011834731,1.363636364,1.048602451,1.409090909,0.959121171,1.409090909,1.098010795,,HAP
POESIE,poesie,3.428571429,1.362770288,1,0,1.428571429,0.676123404,1.047619048,0.21821789,1,0,HAP,HAP
POINTE,pointe,2.523809524,1.167006753,1.142857143,0.478091444,1.047619048,0.21821789,1.047619048,0.21821789,1.047619048,0.21821789,HAP,HAP
POKAL,pokal,3.086956522,1.239979599,1.47826087,1.081647112,1.52173913,1.162660164,1.434782609,1.079818459,1.217391304,0.850482309,HAP,HAP
POKER,poker,2.217391304,1.277658431,1.695652174,0.875670268,1.260869565,0.864312197,1.391304348,1.033050665,1.260869565,0.864312197,,HAP
POLITIK,politik,1.6,0.940324692,2.95,1.35627198,1.2,0.523148364,1.6,1.046296728,1.5,0.888523317,,ANG
POLIZEI,polizei,1.047619048,0.21821789,2.142857143,1.424279266,1.095238095,0.300792604,1.523809524,0.872871561,1.238095238,0.889087279,,ANG
POLIZIST,polizist,1.238095238,0.538958431,2.380952381,1.627150592,1.19047619,0.511766316,1.80952381,0.980767435,1.238095238,0.889087279,,ANG
PONY,pony,3.238095238,1.374945886,1.142857143,0.358568583,1.095238095,0.300792604,1.476190476,0.872871561,1.333333333,0.856348839,HAP,HAP
PORREE,porree,1.545454545,0.857864054,1.045454545,0.213200716,1,0,1,0,1.727272727,1.2024506,,DIS
PORTAL,portal,2,1.112697281,1.045454545,0.213200716,1,0,1.045454545,0.213200716,1,0,,HAP
PORTO,porto,1.636363636,1.176979773,2.227272727,1.30682524,1.318181818,0.945483683,1.318181818,0.8937009,1.363636364,1.176979773,,ANG
PORTWEIN,portwein,2.19047619,1.364516311,1.095238095,0.300792604,1,0,1.047619048,0.21821789,1.428571429,0.810643483,,HAP
POTENZ,potenz,2.181818182,1.367526918,1.227272727,0.528413455,1,0,1.090909091,0.294244943,1.136363636,0.351250087,,HAP
PRACHT,pracht,2.818181818,1.40191582,1.136363636,0.351250087,1.045454545,0.213200716,1,0,1,0,HAP,HAP
PRALINE,praline,3.523809524,1.077916862,1.047619048,0.21821789,1,0,1.047619048,0.21821789,1.238095238,0.624880941,HAP,HAP
PRANGER,pranger,1.333333333,1.064581295,2.666666667,1.316561177,1.571428571,1.121223821,2.142857143,1.38873015,1.428571429,0.9258201,,ANG
PRANKE,pranke,1.095238095,0.300792604,1.380952381,0.74001287,1.047619048,0.21821789,2.047619048,1.07126983,1.714285714,0.956182887,,FEA
PRATER,prater,1.65,1.089422831,1.2,0.695852374,1,0,1.25,0.716350399,1.2,0.894427191,,HAP
PREIS,preis,2.291666667,1.458980188,2.208333333,1.382473104,1.791666667,1.318073913,1.708333333,1.301476308,1.416666667,1.176459932,,HAP
PRELLUNG,prellung,1.047619048,0.21821789,2.142857143,1.236354087,1.428571429,0.810643483,1.761904762,1.04425868,1.333333333,0.730296743,,ANG
PREMIERE,premiere,2.952380952,1.395571226,1.095238095,0.43643578,1,0,1.428571429,0.810643483,1,0,HAP,HAP
PRESSE,presse,1.545454545,0.962500351,1.590909091,1.05375026,1,0,1.181818182,0.501081082,1.136363636,0.467562529,,ANG
PRIVILEG,privileg,2.571428571,1.207121724,1.857142857,1.062342425,1.238095238,0.538958431,1.047619048,0.21821789,1,0,,HAP
PROBE,probe,2,1.381698559,1.739130435,1.286905778,1.304347826,0.926124997,1.913043478,1.276110692,1.304347826,0.875670268,,HAP
PROBLEM,problem,1.15,0.366347549,2.65,1.460893742,1.95,1.234376041,2.7,1.031095483,1.1,0.307793506,,FEA
PROFI,profi,2.652173913,1.112274314,1.565217391,1.121123096,1.304347826,0.926124997,1.826086957,1.154129893,1.391304348,1.157549545,,HAP
PROFIL,profil,1.5,0.963624112,1.090909091,0.294244943,1,0,1.090909091,0.294244943,1,0,,HAP
PROFIT,profit,2.136363636,1.2834275,2.272727273,1.386390249,1.227272727,0.685344417,1.318181818,0.779887882,1.181818182,0.664498639,,ANG
PROGNOSE,prognose,1.380952381,0.669043382,1.142857143,0.358568583,1.428571429,0.870139562,1.761904762,1.04425868,1.095238095,0.300792604,,FEA
PROGRAMM,programm,1.857142857,1.152636729,1.285714286,0.643650304,1.047619048,0.21821789,1.047619048,0.21821789,1,0,,HAP
PROMILLE,promille,1.4,0.753937035,1.95,1.190974833,1.2,0.523148364,1.95,1.35627198,1.9,1.165287405,,
PROTEST,protest,1.142857143,0.478091444,2.619047619,1.321975434,1.238095238,0.43643578,1.380952381,0.804747816,1.047619048,0.21821789,,ANG
